Temp,Humidity,Fertility,Score
25.8,33.6,76.2,77.5
25.8,33.6,76.2,77.5
28.7,66.1,13.8,75.3
28.7,66.1,13.8,75.3
16.6,53.6,87.9,90.6
22.2,38.1,87.5,80.6
22.2,38.1,87.5,80.6
39.1,82.5,65.3,65.4
14.8,61.5,35.5,55.9
14.8,61.5,35.5,55.9
39.5,96.9,82.4,28.4
39.5,96.9,82.4,28.4
24.2,49.7,24.2,80.1
20.8,28.3,96.3,83.0
20.0,39.1,91.3,76.9
20.0,39.1,91.3,76.9
42.7,53.1,13.4,40.7
42.7,53.1,13.4,40.7
24.9,27.7,17.7,64.9
25.8,65.9,43.1,82.8
25.8,65.9,43.1,82.8
21.4,21.8,14.9,45.5
21.4,21.8,14.9,45.5
32.9,17.2,13.5,54.1
22.1,25.5,39.5,53.0
22.1,25.5,39.5,53.0
42.0,14.1,98.6,29.7
42.0,14.1,98.6,29.7
36.2,79.6,97.1,81.8
27.2,81.4,31.3,74.4
26.8,17.4,84.0,60.5
26.8,17.4,84.0,60.5
43.6,67.6,5.3,35.2
43.6,67.6,5.3,35.2
16.5,98.8,44.9,60.4
14.8,74.1,85.8,59.7
14.8,74.1,85.8,59.7
22.4,26.3,31.3,55.2
22.4,26.3,31.3,55.2
11.8,52.5,41.5,75.0
40.1,29.5,77.3,32.5
40.1,29.5,77.3,32.5
37.8,30.4,31.1,38.2
37.8,30.4,31.1,38.2
28.8,12.5,66.4,72.7
20.9,54.2,63.7,87.4
21.0,80.5,42.1,57.1
21.0,80.5,42.1,57.1
27.2,55.8,34.4,75.5
27.2,55.8,34.4,75.5
17.9,49.3,99.7,92.6
16.7,56.3,63.7,74.5
16.7,56.3,63.7,74.5
28.7,57.0,78.9,94.4
28.7,57.0,78.9,94.4
21.5,35.2,23.3,71.2
37.8,47.4,13.0,48.5
37.8,47.4,13.0,48.5
25.1,69.3,70.9,85.8
10.8,70.3,66.9,50.4
10.8,70.3,66.9,50.4
39.9,83.3,64.6,64.0
20.1,62.0,60.9,85.2
20.1,62.0,60.9,85.2
16.1,34.4,78.0,59.6
16.1,34.4,78.0,59.6
38.3,69.7,80.0,77.3
28.4,79.0,82.6,78.6
28.4,79.0,82.6,78.6
33.2,70.8,23.2,70.1
41.2,38.4,53.8,38.9
41.2,38.4,53.8,38.9
10.4,27.0,34.3,32.1
10.4,27.0,34.3,32.1
32.7,21.6,53.7,46.8
32.7,21.6,53.7,46.8
35.3,57.9,61.1,77.1
25.3,62.4,19.4,82.1
28.5,36.8,42.8,65.6
28.5,36.8,42.8,65.6
30.4,78.5,92.5,67.3
30.4,78.5,92.5,67.3
34.2,99.7,67.6,39.7
34.2,99.7,67.6,39.7
13.3,48.9,76.7,83.3
32.0,33.9,67.1,80.6
10.7,85.6,13.2,25.6
10.7,85.6,13.2,25.6
10.1,16.9,93.7,39.3
10.1,16.9,93.7,39.3
37.4,16.6,56.3,24.1
37.4,16.6,56.3,24.1
30.7,10.5,30.6,55.7
20.7,17.5,33.6,44.2
20.7,17.5,33.6,44.2
38.8,73.5,60.1,36.4
38.8,73.5,60.1,36.4
42.7,22.4,48.0,62.0
42.4,90.3,20.7,6.6
42.4,90.3,20.7,6.6
20.0,16.1,18.4,42.7
20.0,16.1,18.4,42.7
33.5,36.2,49.0,73.4
23.3,16.7,16.4,42.2
23.3,16.7,16.4,42.2
37.2,24.3,51.7,32.5
37.2,24.3,51.7,32.5
21.3,58.0,9.9,82.4
30.9,61.5,51.6,77.6
31.4,62.9,72.8,76.1
31.4,62.9,72.8,76.1
40.7,56.6,84.5,62.9
40.7,56.6,84.5,62.9
23.2,56.6,38.7,83.9
41.3,62.6,79.5,60.2
41.3,62.6,79.5,60.2
22.3,89.9,6.0,48.1
22.3,89.9,6.0,48.1
22.3,14.8,36.5,60.3
17.2,30.5,48.1,51.7
17.2,30.5,48.1,51.7
21.8,26.3,97.2,82.9
22.5,13.6,84.2,61.2
22.5,13.6,84.2,61.2
15.7,89.8,96.0,79.1
18.7,18.1,53.6,35.4
18.7,18.1,53.6,35.4
16.7,23.4,73.7,48.0
16.7,23.4,73.7,48.0
37.1,19.7,91.4,82.9
40.0,35.8,15.5,22.5
40.0,35.8,15.5,22.5
14.7,74.1,50.4,47.0
14.7,74.1,50.4,47.0
19.1,35.1,15.8,70.1
31.9,17.4,75.6,78.7
28.5,76.2,20.4,56.9
28.5,76.2,20.4,56.9
37.8,97.1,61.7,26.5
37.8,97.1,61.7,26.5
18.3,55.0,37.7,83.3
13.9,11.3,94.7,36.4
13.9,11.3,94.7,36.4
24.1,38.6,61.0,75.8
24.1,38.6,61.0,75.8
34.5,28.1,69.4,78.6
10.7,26.0,56.5,35.1
10.7,26.0,56.5,35.1
25.9,12.3,36.6,44.1
25.9,12.3,36.6,44.1
30.1,37.3,72.1,84.5
26.5,16.2,18.2,55.6
20.1,57.4,68.0,90.4
20.1,57.4,68.0,90.4
44.6,24.2,65.3,27.2
44.6,24.2,65.3,27.2
19.3,39.1,26.4,73.3
17.7,77.4,85.7,66.9
17.7,77.4,85.7,66.9
16.0,57.8,28.5,61.6
16.0,57.8,28.5,61.6
23.2,76.1,39.9,79.9
33.8,24.4,37.9,38.7
33.8,24.4,37.9,38.7
19.3,77.1,89.7,65.3
19.3,77.1,89.7,65.3
17.6,51.7,89.5,91.7
38.1,10.8,30.8,53.6
41.9,17.6,92.5,29.2
41.9,17.6,92.5,29.2
41.5,82.6,29.5,19.0
41.5,82.6,29.5,19.0
22.3,91.4,96.0,83.7
12.3,68.8,85.8,69.3
12.3,68.8,85.8,69.3
38.4,50.5,30.9,42.3
38.4,50.5,30.9,42.3
22.4,79.8,84.0,86.5
14.9,99.7,65.9,28.2
14.9,99.7,65.9,28.2
18.7,82.5,56.0,49.4
20.5,68.0,0.7,79.0
18.7,82.5,56.0,49.4
12.3,97.7,48.3,57.1
17.9,58.1,15.2,57.2
17.9,58.1,15.2,57.2
34.7,72.1,52.9,52.2
34.7,72.1,52.9,52.2
38.8,36.3,84.2,82.6
27.5,67.5,5.5,70.5
27.5,67.5,5.5,70.5
11.6,92.0,66.0,63.8
28.5,51.3,85.5,92.0
28.5,51.3,85.5,92.0
37.8,89.6,66.8,34.6
37.8,89.6,66.8,34.6
22.4,23.2,64.0,74.1
20.6,10.8,51.4,48.5
20.6,10.8,51.4,48.5
34.8,18.7,26.7,57.4
29.1,36.7,60.4,72.1
29.1,36.7,60.4,72.1
30.4,96.2,95.4,43.5
30.4,96.2,95.4,43.5
31.3,13.4,85.8,79.4
36.9,56.0,67.2,66.9
36.9,56.0,67.2,66.9
19.9,22.1,48.2,67.2
31.8,33.1,82.4,66.2
31.8,33.1,82.4,66.2
44.2,93.2,84.9,24.8
44.2,93.2,84.9,24.8
28.6,16.7,64.6,74.3
32.2,35.1,43.5,52.0
32.2,35.1,43.5,52.0
23.4,57.5,36.6,83.8
40.8,49.1,82.1,60.4
40.8,49.1,82.1,60.4
26.7,29.6,8.1,43.6
26.7,29.6,8.1,43.6
43.9,29.3,91.3,80.1
16.7,63.9,17.3,59.8
16.7,63.9,17.3,59.8
20.1,47.2,96.1,92.7
13.0,17.7,48.0,23.9
13.0,17.7,48.0,23.9
36.0,43.8,6.0,66.8
11.8,50.6,91.4,69.7
11.8,50.6,91.4,69.7
40.1,49.3,92.9,64.4
40.1,49.3,92.9,64.4
33.2,55.5,33.2,75.4
31.1,44.2,0.3,54.7
31.1,44.2,0.3,54.7
10.2,41.3,88.2,67.1
10.2,41.3,88.2,67.1
17.7,45.4,9.6,76.8
19.7,83.0,34.5,39.9
19.7,83.0,34.5,39.9
13.6,43.5,29.3,73.1
30.6,89.5,79.0,51.5
30.6,89.5,79.0,51.5
31.7,56.5,65.0,81.6
43.6,63.1,12.9,40.1
43.6,63.1,12.9,40.1
10.8,61.3,74.4,67.9
10.8,61.3,74.4,67.9
13.6,56.1,65.6,81.0
23.8,74.0,28.8,64.7
23.8,74.0,28.8,64.7
13.9,23.6,31.8,27.4
13.9,23.6,31.8,27.4
42.1,86.7,58.3,58.4
27.0,15.4,85.6,78.6
42.5,51.9,40.7,67.3
19.1,65.9,38.7,82.4
12.4,66.6,82.3,67.6
12.4,66.6,82.3,67.6
18.3,37.0,35.7,48.3
18.3,37.0,35.7,48.3
38.8,61.3,60.2,73.0
43.8,16.3,92.7,27.8
43.8,16.3,92.7,27.8
44.1,70.5,31.6,29.4
44.1,70.5,31.6,29.4
12.8,64.3,19.6,71.6
30.6,61.1,38.9,63.3
30.6,61.1,38.9,63.3
30.4,24.7,62.4,47.0
30.4,24.7,62.4,47.0
15.0,23.3,40.5,62.6
25.1,24.1,13.9,61.1
40.5,82.4,88.9,36.6
40.5,82.4,88.9,36.6
32.9,42.5,70.1,79.5
32.9,42.5,70.1,79.5
21.2,57.6,40.5,84.3
20.9,31.1,22.7,63.7
20.9,31.1,22.7,63.7
24.3,44.6,29.1,80.0
24.3,44.6,29.1,80.0
42.2,65.7,13.0,63.3
26.4,73.0,62.0,76.0
26.4,73.0,62.0,76.0
26.0,92.9,44.8,47.5
26.0,92.9,44.8,47.5
32.8,15.7,75.3,77.6
24.4,46.2,78.9,90.8
28.9,24.5,86.2,71.2
28.9,24.5,86.2,71.2
14.9,79.8,70.2,48.5
14.9,79.8,70.2,48.5
12.2,39.8,46.1,70.8
34.8,90.1,9.5,25.2
34.8,90.1,9.5,25.2
22.6,51.0,25.0,77.5
22.6,51.0,25.0,77.5
36.0,49.3,10.2,69.5
20.4,65.2,79.1,91.7
20.4,65.2,79.1,91.7
15.1,51.8,36.8,79.2
42.6,10.4,59.4,14.4
42.6,10.4,59.4,14.4
22.8,24.3,94.7,82.0
16.9,26.1,18.7,39.0
16.9,26.1,18.7,39.0
34.8,19.3,8.3,18.1
34.8,19.3,8.3,18.1
19.8,64.8,27.5,83.7
26.7,11.2,76.9,56.5
26.7,11.2,76.9,56.5
32.4,33.2,10.5,64.3
22.9,32.0,26.8,63.5
22.9,32.0,26.8,63.5
12.4,41.5,73.9,78.2
20.7,21.1,8.1,45.8
20.7,21.1,8.1,45.8
19.7,77.8,29.1,46.6
19.7,77.8,29.1,46.6
12.4,39.9,65.6,75.8
27.5,37.6,14.0,59.3
27.5,37.6,14.0,59.3
31.9,53.3,93.2,84.3
31.9,53.3,93.2,84.3
36.3,14.0,43.2,61.0
17.0,15.4,57.9,63.9
33.4,82.5,36.0,38.3
33.4,82.5,36.0,38.3
20.8,20.9,21.9,53.4
20.8,20.9,21.9,53.4
29.6,51.7,19.3,77.7
41.9,26.0,42.1,24.5
41.9,26.0,42.1,24.5
13.6,30.9,58.4,50.5
13.6,30.9,58.4,50.5
19.4,64.1,67.8,86.6
32.1,78.7,95.6,66.7
32.1,78.7,95.6,66.7
41.9,45.7,54.9,52.1
41.9,45.7,54.9,52.1
19.0,43.2,92.6,89.6
13.3,55.6,22.6,75.0
25.9,27.9,0.3,40.0
25.9,27.9,0.3,40.0
36.8,28.3,57.3,41.6
36.8,28.3,57.3,41.6
36.2,64.0,6.7,70.5
21.6,22.5,84.9,67.3
21.6,22.5,84.9,67.3
43.6,87.8,58.2,25.3
43.6,87.8,58.2,25.3
24.8,74.5,11.9,78.8
14.9,80.7,62.9,40.4
14.9,80.7,62.9,40.4
44.8,24.7,97.7,35.2
44.8,24.7,97.7,35.2
41.4,98.3,94.9,69.4
33.9,93.8,17.1,63.4
43.4,28.0,2.5,10.4
43.4,28.0,2.5,10.4
44.5,73.4,37.2,26.4
44.5,73.4,37.2,26.4
38.6,83.0,33.7,58.6
34.1,78.0,96.4,64.9
34.1,78.0,96.4,64.9
40.4,81.8,71.1,32.1
40.4,81.8,71.1,32.1
14.4,80.4,56.1,71.3
22.4,48.8,82.2,95.6
22.4,48.8,82.2,95.6
14.6,39.1,83.9,54.7
14.6,39.1,83.9,54.7
16.2,62.0,1.4,74.2
34.2,17.2,63.9,73.2
14.8,58.6,26.1,50.3
14.8,58.6,26.1,50.3
16.4,10.2,64.5,37.1
16.4,10.2,64.5,37.1
16.7,22.8,87.2,74.3
14.2,12.3,80.9,32.2
14.2,12.3,80.9,32.2
43.8,61.9,98.6,64.5
43.8,61.9,98.6,64.5
40.1,27.6,97.3,85.0
25.2,93.8,80.8,79.6
21.4,38.7,25.1,62.7
21.4,38.7,25.1,62.7
26.8,99.7,69.6,52.2
26.8,99.7,69.6,52.2
19.2,61.1,47.7,83.8
17.0,40.8,81.5,76.6
17.0,40.8,81.5,76.6
19.5,40.5,42.9,68.6
19.5,40.5,42.9,68.6
32.3,59.1,46.4,76.5
20.5,93.2,76.7,75.7
21.0,53.2,32.8,80.2
21.0,53.2,32.8,80.2
16.6,56.6,21.6,58.5
16.6,56.6,21.6,58.5
32.1,34.0,31.7,69.3
37.3,62.3,13.6,46.9
37.3,62.3,13.6,46.9
16.6,30.4,10.5,47.3
16.6,30.4,10.5,47.3
30.0,86.0,98.4,84.6
42.0,90.9,15.2,4.9
42.0,90.9,15.2,4.9
37.0,12.4,19.5,14.2
37.0,12.4,19.5,14.2
18.5,62.2,28.4,82.9
27.4,15.0,38.8,62.0
26.8,44.1,9.1,75.0
43.7,12.4,26.1,50.2
32.1,19.7,86.9,46.6
32.1,19.7,86.9,46.6
13.8,78.9,23.8,35.1
13.8,78.9,23.8,35.1
29.0,86.7,34.4,70.2
33.7,36.7,54.5,55.0
33.7,36.7,54.5,55.0
23.9,83.8,41.9,57.2
23.9,83.8,41.9,57.2
14.8,49.3,5.5,74.6
31.0,74.9,43.9,54.0
31.0,74.9,43.9,54.0
39.9,41.0,28.8,43.1
39.9,41.0,28.8,43.1
23.7,32.5,28.9,70.4
41.8,88.3,88.9,70.1
18.7,35.0,29.7,46.5
18.7,35.0,29.7,46.5
19.5,60.3,34.7,72.0
19.5,60.3,34.7,72.0
17.9,93.7,99.3,80.3
37.3,92.5,69.6,30.0
37.3,92.5,69.6,30.0
10.1,45.6,21.1,48.6
10.1,45.6,21.1,48.6
32.7,83.7,95.5,82.5
43.3,73.1,92.4,49.8
43.3,73.1,92.4,49.8
39.2,65.0,81.5,59.0
39.2,65.0,81.5,59.0
25.9,97.1,75.7,76.0
39.8,31.3,19.1,59.5
26.5,69.6,4.6,74.0
26.5,69.6,4.6,74.0
15.3,17.1,50.4,34.5
15.3,17.1,50.4,34.5
31.5,39.8,49.9,75.9
44.4,68.0,36.0,41.1
44.4,68.0,36.0,41.1
41.2,45.4,47.1,49.7
41.2,45.4,47.1,49.7
21.2,59.3,39.5,84.3
41.8,78.8,95.6,46.6
41.8,78.8,95.6,46.6
19.9,36.1,26.1,48.6
19.9,36.1,26.1,48.6
14.2,76.9,54.4,72.8
42.3,17.7,58.8,65.4
37.4,45.0,5.3,48.1
37.4,45.0,5.3,48.1
40.9,13.1,20.1,3.9
40.9,13.1,20.1,3.9
24.8,26.5,61.6,76.7
25.3,23.6,12.6,46.3
25.3,23.6,12.6,46.3
38.3,78.2,74.4,43.3
38.3,78.2,74.4,43.3
15.8,60.9,98.7,91.5
29.7,20.2,67.9,62.6
29.7,20.2,67.9,62.6
41.5,35.6,87.5,43.8
41.5,35.6,87.5,43.8
44.9,41.2,61.6,70.3
32.1,62.7,41.0,75.1
11.2,98.4,46.3,24.8
11.2,98.4,46.3,24.8
22.0,21.4,57.3,63.7
22.0,21.4,57.3,63.7
15.2,42.3,24.3,73.6
39.8,55.2,36.6,44.7
39.8,55.2,36.6,44.7
18.2,93.0,30.2,63.3
35.3,58.8,7.1,42.6
35.3,58.8,7.1,42.6
20.2,24.6,71.6,68.0
20.2,24.6,71.6,68.0
18.4,31.1,70.6,77.5
40.3,15.0,57.5,20.5
40.3,15.0,57.5,20.5
38.8,65.9,38.1,65.8
26.1,32.9,98.3,83.0
26.1,32.9,98.3,83.0
42.1,48.5,19.1,40.8
42.1,48.5,19.1,40.8
34.9,44.1,61.4,78.5
21.6,59.7,31.2,80.1
21.6,59.7,31.2,80.1
16.9,50.0,90.4,90.4
19.9,94.9,61.5,40.3
19.9,94.9,61.5,40.3
35.2,60.0,88.6,70.1
35.2,60.0,88.6,70.1
25.2,88.7,36.1,72.8
18.9,21.7,41.9,42.9
18.9,21.7,41.9,42.9
20.9,39.8,67.8,83.5
34.0,46.5,98.9,83.3
34.0,46.5,98.9,83.3
24.6,68.2,1.5,73.2
24.6,68.2,1.5,73.2
16.8,99.6,26.2,56.1
29.3,65.4,80.4,86.0
21.8,56.1,61.7,88.8
21.8,56.1,61.7,88.8
30.3,60.9,48.6,71.3
30.3,60.9,48.6,71.3
18.7,56.1,3.8,80.7
34.7,24.9,83.6,55.3
34.7,24.9,83.6,55.3
29.1,55.2,43.6,84.9
29.1,55.2,43.6,84.9
13.0,77.9,30.6,66.7
21.4,55.9,8.5,72.9
21.4,55.9,8.5,72.9
37.4,62.4,3.8,46.2
37.4,62.4,3.8,46.2
28.0,11.6,14.9,51.4
41.4,78.7,11.1,62.6
10.4,82.0,14.8,25.2
10.4,82.0,14.8,25.2
42.6,85.8,38.9,24.6
42.6,85.8,38.9,24.6
44.8,59.7,70.5,72.3
38.6,44.9,29.3,44.2
38.6,44.9,29.3,44.2
15.4,34.0,8.5,43.1
15.4,34.0,8.5,43.1
18.6,19.0,1.2,55.3
16.0,28.3,64.7,47.6
16.0,28.3,64.7,47.6
17.5,87.4,24.1,36.8
17.5,87.4,24.1,36.8
32.0,17.7,26.9,58.4
34.5,43.6,51.0,75.1
21.7,11.0,40.7,45.1
21.7,11.0,40.7,45.1
33.7,23.7,85.5,56.8
33.7,23.7,85.5,56.8
21.4,67.6,32.1,82.9
13.0,78.8,88.9,57.9
13.0,78.8,88.9,57.9
25.4,20.8,29.7,51.6
25.4,20.8,29.7,51.6
14.8,11.4,48.5,57.5
42.8,12.0,76.1,21.9
42.8,12.0,76.1,21.9
27.4,90.4,50.2,50.1
27.4,90.4,50.2,50.1
17.6,31.1,21.3,66.4
24.2,20.1,55.5,71.1
21.7,74.6,11.0,58.2
21.7,74.6,11.0,58.2
29.7,84.3,40.4,55.5
29.7,84.3,40.4,55.5
33.7,99.0,30.1,60.0
21.9,13.0,40.1,60.4
39.7,53.9,0.0,66.2
32.5,79.3,94.4,68.3
32.5,79.3,94.4,68.3
27.6,27.4,40.1,55.2
27.6,27.4,40.1,55.2
22.7,62.1,91.9,94.0
10.5,61.1,57.0,63.5
24.7,34.5,70.9,76.7
37.2,47.7,70.4,66.1
23.6,57.3,43.4,81.5
18.5,75.6,22.6,45.4
21.7,33.8,14.8,59.7
10.2,78.9,45.2,39.2
23.3,31.8,60.1,71.9
41.3,70.3,84.4,44.5
19.9,74.9,49.2,52.3
30.7,71.6,62.1,60.2
25.7,36.6,58.7,70.9
39.1,94.8,46.8,12.8
27.9,13.2,5.4,37.1
28.7,72.1,68.6,75.3
25.4,36.5,21.2,60.5
10.5,89.5,15.7,22.3
34.9,51.6,2.1,56.8
17.4,32.2,16.5,44.4
24.8,35.2,44.3,65.7
18.6,37.8,0.4,39.7
39.0,71.5,95.1,46.7
16.9,72.9,91.1,70.2
32.8,53.6,46.9,68.1
40.7,63.0,34.5,43.7
12.3,11.0,98.2,36.7
34.3,15.1,88.8,46.2
40.5,44.8,53.8,46.7
26.4,68.2,53.4,86.2
15.2,55.8,72.6,77.1
23.4,94.9,73.3,55.3
41.1,42.1,83.3,59.8
34.6,92.5,20.3,24.5
38.8,94.8,98.7,28.0
13.8,12.0,96.9,38.7
23.9,42.5,86.8,95.2
11.8,59.3,95.4,70.1
16.6,98.6,27.4,26.6
32.9,11.0,32.6,26.9
28.9,90.4,3.7,37.1
37.8,68.5,97.8,77.8
37.7,88.4,97.4,44.6
31.8,53.5,47.0,72.1
44.7,52.6,20.4,42.0
22.7,88.4,52.4,60.0
13.9,51.3,4.7,45.1
37.2,46.0,60.5,62.9
16.3,31.8,38.6,55.2
37.5,90.6,67.8,27.6
37.9,44.9,2.9,41.5
40.2,14.3,50.8,16.4
10.0,94.0,10.0,15.2
22.4,58.7,2.8,69.0
36.9,27.6,96.4,48.3
35.5,44.5,22.8,47.9
28.7,43.0,12.7,76.1
39.9,55.3,25.4,39.5
36.8,46.3,56.4,62.4
28.3,20.3,43.8,57.7
41.7,51.4,69.2,55.4
43.7,59.0,0.6,32.9
15.9,22.7,50.1,44.5
11.8,16.9,95.6,39.2
32.5,55.8,67.6,81.1
27.7,80.1,17.9,49.9
42.6,17.4,53.3,15.5
25.9,46.2,79.2,91.7
34.0,76.1,93.4,67.2
40.2,17.5,34.9,14.0
44.6,95.9,56.1,15.7
21.4,78.6,80.3,81.3
13.2,19.5,24.0,12.9
35.7,78.1,56.5,45.5
37.3,73.3,26.9,36.2
23.4,67.5,91.3,92.5
30.7,26.1,87.8,57.3
27.9,78.7,70.6,79.3
37.3,17.1,22.6,13.3
38.6,63.1,30.4,42.7
30.4,47.0,31.6,65.4
34.6,35.2,19.0,41.9
28.0,63.7,71.9,92.2
25.3,66.9,35.3,79.7
44.2,20.7,25.6,15.9
12.8,39.4,27.0,37.4
37.8,71.4,14.5,35.3
34.1,77.6,37.1,52.4
35.6,18.3,56.2,26.3
34.1,91.5,27.0,27.2
13.1,37.6,27.4,38.7
32.2,35.9,90.3,68.1
29.6,85.4,68.7,63.5
35.0,26.3,93.4,59.0
34.1,92.2,4.0,18.0
22.5,70.1,25.4,62.6
33.1,14.8,40.1,34.3
36.0,70.1,49.4,44.9
14.8,28.3,82.2,48.0
43.1,63.6,29.8,46.3
36.2,26.9,95.7,49.9
20.5,54.4,78.6,94.2
15.9,10.9,73.2,42.0
32.1,20.5,22.2,36.8
33.0,39.8,18.7,45.8
37.0,39.8,19.7,33.4
30.2,10.3,69.8,39.1
33.8,54.4,24.5,59.4
23.0,38.0,29.2,59.5
39.3,20.6,3.0,7.8
43.9,70.2,2.5,21.8
16.5,90.7,98.4,44.7
41.5,63.5,7.9,33.5
12.6,97.3,9.8,12.7
24.9,43.4,32.4,80.6
30.4,62.0,42.4,64.6
41.8,17.2,75.3,23.2
31.3,48.8,87.1,82.4
41.8,66.5,56.7,50.7
43.5,35.3,91.1,48.1
39.1,27.5,89.0,36.5
18.9,85.5,7.2,32.5
24.5,92.2,42.4,45.7
18.5,53.5,51.5,68.8
42.9,90.2,2.5,0.0
40.9,60.8,76.1,55.7
41.4,91.4,37.1,10.0
11.9,64.5,33.3,55.9
30.4,46.3,6.3,58.7
31.9,53.2,7.7,59.3
23.5,12.3,64.0,54.4
20.0,85.1,5.4,46.8
17.3,23.5,84.8,56.6
24.2,23.1,63.5,64.9
38.9,29.7,5.8,9.3
22.1,14.0,92.3,65.6
33.8,31.5,52.3,57.8
37.5,31.0,38.8,40.0
34.6,81.7,2.0,27.5
18.7,48.0,40.8,67.4
25.1,66.4,64.8,88.1
24.3,63.8,55.0,87.5
21.7,15.6,38.9,44.2
41.1,34.3,11.2,24.2
29.3,25.4,53.0,61.7
38.0,79.8,48.0,46.1
17.3,95.8,11.0,23.3
20.3,39.4,51.0,71.3
15.4,75.7,78.0,60.6
31.8,97.6,69.8,39.5
44.5,97.5,69.6,21.0
15.6,53.7,56.8,73.1
13.6,74.8,45.1,42.5
28.8,87.5,66.6,66.5
18.9,25.1,68.2,49.1
33.3,60.4,84.2,80.8
35.4,11.6,28.1,17.1
32.4,73.0,10.6,46.2
33.1,79.8,49.8,52.4
36.1,59.6,77.6,68.9
18.7,65.1,77.9,78.6
12.9,55.6,51.6,59.7
40.5,68.1,12.2,37.4
42.4,28.5,67.0,28.8
32.4,54.3,80.6,78.3
39.1,54.4,65.2,54.2
28.9,17.0,30.9,42.7
43.5,35.2,58.2,37.0
42.4,96.8,34.7,6.5
22.9,16.6,66.6,54.3
16.3,61.4,34.6,66.3
19.0,75.0,39.8,51.6
41.8,93.1,14.0,4.1
34.6,67.1,66.7,73.4
23.7,14.4,62.0,52.9
34.8,95.8,5.4,19.1
13.7,94.9,83.9,32.8
17.5,17.7,8.0,22.3
30.6,21.0,59.5,48.3
40.9,32.9,10.7,21.7
36.0,19.9,2.0,9.0
42.7,89.2,82.5,34.7
37.7,36.0,18.6,35.7
22.6,60.1,16.3,74.5
21.8,42.7,42.9,80.8
21.7,91.4,38.4,46.4
29.6,73.9,14.7,57.8
14.8,50.7,20.6,49.6
20.7,29.3,19.2,47.9
43.9,74.4,66.1,39.6
39.3,45.9,52.3,46.9
30.4,46.0,87.2,82.3
38.6,79.6,85.1,42.3
31.5,10.5,14.3,26.9
24.3,53.5,14.1,72.3
19.8,50.6,49.3,70.0
40.5,75.3,15.6,62.1
19.8,50.6,49.3,70.0
24.3,53.5,14.1,72.3
28.5,22.6,33.6,64.7
20.4,43.9,71.4,90.7
20.4,43.9,71.4,90.7
43.2,66.6,10.2,37.1
43.2,66.6,10.2,37.1
39.1,33.5,60.6,73.2
14.3,70.6,77.7,81.6
27.5,57.8,62.1,88.5
27.5,57.8,62.1,88.5
10.5,68.9,1.0,43.9
10.5,68.9,1.0,43.9
28.0,92.6,36.8,45.3
28.0,92.6,36.8,45.3
18.5,93.5,96.8,49.9
18.5,93.5,96.8,49.9
16.4,28.2,9.9,63.2
39.6,21.0,67.9,72.5
20.1,23.5,11.4,60.5
40.5,35.0,40.8,31.3
40.5,35.0,40.8,31.3
31.0,21.8,25.6,35.7
31.0,21.8,25.6,35.7
39.6,47.7,72.7,78.6
32.6,22.7,33.0,41.8
32.6,22.7,33.0,41.8
25.0,10.4,73.3,71.2
33.9,22.4,34.6,62.5
23.1,24.9,98.5,74.8
23.1,24.9,98.5,74.8
30.9,37.0,14.4,40.8
30.9,37.0,14.4,40.8
27.1,51.1,37.1,77.3
27.1,51.1,37.1,77.3
22.4,45.6,60.0,84.3
37.8,98.8,43.9,54.4
30.5,85.1,86.7,80.6
11.6,80.0,58.9,43.0
11.6,80.0,58.9,43.0
10.2,51.1,0.6,45.5
10.2,51.1,0.6,45.5
21.1,32.8,40.9,71.2
15.0,47.8,24.8,76.7
24.7,75.1,33.2,65.7
24.7,75.1,33.2,65.7
10.5,40.1,12.1,52.9
10.5,40.1,12.1,52.9
25.2,88.5,2.4,68.6
26.7,71.3,76.3,76.6
26.7,71.3,76.3,76.6
15.7,30.3,13.7,65.0
16.3,72.3,87.8,64.9
16.3,72.3,87.8,64.9
15.7,20.2,22.6,57.3
22.5,37.1,5.4,71.4
14.6,72.9,46.1,41.6
14.6,72.9,46.1,41.6
36.4,82.0,77.7,42.3
36.4,82.0,77.7,42.3
33.2,38.5,86.9,88.2
10.1,44.6,2.0,44.6
10.1,44.6,2.0,44.6
12.2,92.5,60.2,62.5
15.5,73.9,1.3,66.9
34.0,80.8,26.6,65.7
35.0,14.4,87.3,45.7
35.0,14.4,87.3,45.7
32.0,24.5,86.4,52.9
32.0,24.5,86.4,52.9
14.0,75.6,63.8,74.9
25.8,50.3,52.6,88.7
25.8,50.3,52.6,88.7
32.2,95.0,55.1,64.3
10.5,87.9,60.8,39.9
10.5,87.9,60.8,39.9
43.2,35.6,84.6,46.2
43.2,35.6,84.6,46.2
11.8,53.3,67.5,78.9
20.9,93.8,7.2,34.3
20.9,93.8,7.2,34.3
16.6,38.3,71.4,80.7
42.2,12.4,8.8,4.2
42.2,12.4,8.8,4.2
30.1,91.0,14.2,23.9
30.1,91.0,14.2,23.9
44.5,74.8,99.1,77.4
24.6,82.7,85.4,75.4
24.6,82.7,85.4,75.4
27.1,72.0,91.7,89.5
33.0,53.7,84.0,82.7
33.0,53.7,84.0,82.7
44.8,99.9,23.5,6.8
44.8,99.9,23.5,6.8
28.6,51.9,85.2,91.6
43.1,57.4,63.4,53.9
43.1,57.4,63.4,53.9
24.7,16.9,39.3,63.3
41.8,96.3,76.8,23.3
41.8,96.3,76.8,23.3
27.8,25.0,1.9,41.9
